sentence,intent,category
그럼 새알심 3천 원어치랑 인절미 주세요,종류별 떡 주문,떡집
송편 있나요?,제철 떡,떡집
송편이 먹고 싶은데  비슷한 떡이 있을까요?,떡 종류 문의,떡집
절편이 동그랗게 생긴 떡인가요?,떡 종류 문의,떡집
안에 고물이 있는 떡을 추천해주시겠어요?,떡 추천 요청,떡집
찹쌀떡은 1팩에 얼마인가요?,가격 문의,떡집
가래떡 있나요,종류별 떡 주문,떡집
혹시 맞춤 떡도 주문받나요,예약주문 여부,떡집
며칠 전에 주문해야 하나요,주문일 문의,떡집
번호 좀 알려주시겠나요,연락처 요청,떡집
가래떡 즉석에서 뽑아주시나요?,떡 제조 요청,떡집
조금만 먹어봐도 되나요?,시식 여부 문의,떡집
가래떡 만 원어치 주세요,종류별 떡 주문,떡집
망개떡 있어요?,종류별 떡 주문,떡집
그럼 찹쌀떡 한 팩 주세요,종류별 떡 주문,떡집
상품권 내도 돼요?,상품권 사용 문의,떡집
현금영수증은 되죠?,현금영수증 발급 문의,떡집
보관은 어떻게 해요?,떡 보관 문의,떡집
떡케이크도 주문 제작 받으시나요?,떡 주문 제작 문의,떡집
몇 주 정도 걸리나요?,제조가능일 문의,떡집
대형 사이즈도 가능한가요?,크기 문의,떡집
떡 종류가 모두 다르게 제작 가능하신가요?,떡 주문 제작 문의,떡집
대형 사이즈로 주문 제작할게요,떡 주문 제작 문의,떡집
오메기떡 있나요?,종류별 떡 주문,떡집
그러면 다른 건 어떤 게 맛있나요?,떡 추천 요청,떡집
가격은 얼마인가요?,가격 문의,떡집
딸기찹살떡 12개 주세요,떡 주문,떡집
명절떡 주문되나요?,명절떡,떡집
백설기랑 송편 1박스씩 주문 가능한가요?,종류별 떡 주문,떡집
이번 주 점심에 받을 수 있나요?,특정 기한까지 떡 완성 요청,떡집
저희가 쌀 가져다드리면 그걸로도 만들어 주시나요?,떡 주문 제작 문의,떡집
오늘 가져가도 되죠?,주문일 문의,떡집
떡 예약하려는데 시루떡도 하시나요?,예약주문 여부,떡집
절편 있어요?,종류별 떡 주문,떡집
인절미도 아직 안 나왔어요?,종류별 떡 주문,떡집
인절미랑 절편 주세요,종류별 떡 주문,떡집
5000원 맞죠?,가격 문의,떡집
제가 주문해 놓은 꿀떡 100개 찾으러 왔는데요,주문 떡 요청,떡집
카드로 결제할게요,카드결제,떡집
이건 무슨 떡이에요?,떡 종류 문의,떡집
가격은 얼마에요?,가격 문의,떡집
아 가래떡은 있어요?,종류별 떡 주문,떡집
현미가래떡으로 주세요,종류별 떡 주문,떡집
현금영수증 해주세요,현금영수증 발급 문의,떡집
떡 한 팩에 얼마에요,가격 문의,떡집
꿀떡 좀 사려고 하는데요,떡 주문,떡집
다 팔린 건가요?,떡 재고 문의,떡집
송편 예약은 언제부터 받아요?,예약주문 시간,떡집
가격은 저번처럼 그대로죠?,가격 문의,떡집
그러면 송편 1상자 예약해주시겠어요?,예약주문 요청,떡집
혹시 다른 것도 있어요?,떡 종류 문의,떡집
그럼 깨송편이랑 팥송편 섞어서 주세요,떡 주문,떡집
앞에 진열되어 있는 떡이 전부인가요?,떡 종류 문의,떡집
뭐 더 있나요?,떡 종류 문의,떡집
인절미 얼마인가요?,가격 문의,떡집
인절미 두 개 무지개떡 하나 이렇게 주세요,종류별 떡 주문,떡집
제로페이 되나요?,제로페이,떡집
이바지떡 주문하려고 하는데요.,이바지 떡,떡집
1호는 얼마 정도 하나요?,가격 문의,떡집
떡 종류는 몇 가지가 들어가나요?,패키지별 떡 구성 문의,떡집
그럼 1호로 주문할게요,떡 주문,떡집
답례떡 주문 가능한가요?,답례품,떡집
여기 송편 8개짜리로 해주세요,떡 주문,떡집
100개 주문할게요,떡 주문,떡집
아이 돌떡 주문하려고 하는데요,돌떡,떡집
맛있는 걸로 추천해주세요,떡 추천 요청,떡집
그럼 돌떡 이거로 할게요.,돌떡,떡집
회사 직원들에게 답례떡 주문하려 하는데 가능한가요?,답례품,떡집
떡 종류가 어떤 게 있죠?,떡 종류 문의,떡집
무슨 떡들이 들어가죠?,패키지별 떡 구성 문의,떡집
언제 배달 가능하시죠?,배달배송 문의,떡집
내일 오전 10시 배달 부탁드립니다,떡 배달 요청,떡집
오전에 몇 시에 오픈하시나요,오픈시간 문의,떡집
백설기 한 말에 가격은 얼마인가요?,가격 문의,떡집
예약해 놓으면 다음날 오전 8시까지 가능한가요,예약주문 시간,떡집
따뜻한 상태로 받을 수 있나요,신선한 떡 요청,떡집
떡 하나하나씩 포장도 해주시나요,개별포장 문의,떡집
제가 떡을 좀 맞추려고 하는데요,떡 제조 요청,떡집
그럼 내일 저녁 8시까지 301동 302호로 배달해 주세요,떡 배달 요청,떡집
가래떡 한 박스 주문하고 싶은데요,떡 주문,떡집
이건 뭐로 만든 거예요?,재료 문의,떡집
떡 선물하려고 하는데 뭐가 좋을까요?,선물용 떡 추천 요청,떡집
떡케이크는 얼마에요?,가격 문의,떡집
더 큰 건 없나요?,크기 문의,떡집
가래떡 있어요?,종류별 떡 주문,떡집
네 얼마예요?,가격 문의,떡집
혹시 쌀 가져다드리면 직접 만들어 주시기도 하나요?,떡 주문 제작 문의,떡집
오늘 저녁 7시 가능한가요?,주문 떡 찾는 시간 문의,떡집
배달도 되나요?,배달배송 문의,떡집
시루떡 있나요?,종류별 떡 주문,떡집
이 떡은 뭔가요?,떡 종류 문의,떡집
그 떡도 주세요,떡 주문,떡집
시루떡 주문하려고요,떡 주문,떡집
양을 얼마나 하면 좋을까요?,떡 주문,떡집
이거 한 박스로 해주세요,떡 주문,떡집
혹시 여기 떡국떡 따로 구매 가능한가요?,종류별 떡 주문,떡집
가장 작은 포장은 얼마인가요?,가격 문의,떡집
가장 작은 포장은 몇 인분 정도 될까요?,포장박스 용량 문의,떡집
만두도 따로 구매 가능한가요?,만두 구매 문의,떡집
김치만두랑 떡국 둘 다 가장 작은 사이즈로 주세요,만두 구매 문의,떡집
떡 한 팩에 얼마인가요?,가격 문의,떡집
언제 만든 떡이에요?,제조일 문의,떡집
이 떡에는 뭐가 들어 있나요?,재료 문의,떡집
아이가 좋아할 만한 떡이 있나요?,연령별 떡 추천 요청,떡집
찍어 먹을 이쑤시개도 같이 넣어주시겠어요?,비품 요청,떡집
돌잔치 떡 얼마인가요?,가격 문의,떡집
팥 들어간 거 말고는 없나요?,떡 종류 문의,떡집
백설기로 할게요,떡 주문,떡집
떡케이크는 얼마에요?,종류별 떡 주문,떡집
백설기는 얼마에요?,가격 문의,떡집
오늘 몇 시까지 영업하세요?,문닫는 시간문의,떡집
이따 올테니 떡케이크 만들어주세요,떡 제조 요청,떡집
오늘은 뭐가 좋은가요?,떡 추천 요청,떡집
꿀떡 말고 덜 단 거 추천해주세요,떡 추천 요청,떡집
백설기 두 팩 주세요,떡 주문,떡집
떡국떡 있나요,종류별 떡 주문,떡집
색이 다른 떡국떡은 뭔가요?,재료 문의,떡집
네 현미로 하나 주세요,떡 주문,떡집
3팩에 얼마인가요,가격 문의,떡집
이것도 같이 주세요,떡 주문,떡집
이번 주 토요일에 필요한 떡 예약 가능할까요?,예약주문 여부,떡집
답례떡 3천 원짜리로 100세트 해주세요,떡 주문,떡집
떡 미리 주문하고 싶어요,예약주문 여부,떡집
가래떡 종류는 한 가지인가요?,떡 종류 문의,떡집
호박가래떡 백년초가래떡 반씩 넣어주세요,종류별 떡 주문,떡집
가래떡 3줄은 떡국용으로 썰어줄 수 있나요?,떡 절단 요청,떡집
인절미 있나요?,종류별 떡 주문,떡집
쑥인절미는 얼마인가요?,가격 문의,떡집
그럼 쑥 안 들어간 떡 중에 쫄깃한 떡은 어떤 건가요?,떡 종류 문의,떡집
카드 결제 가능할까요?,카드결제,떡집
떡은 언제까지 두고 먹을 수 있나요?,유통기한 문의,떡집
백설기 없나요?,떡 재고 문의,떡집
오늘 더 안 만드시나요?,추가 제조 문의,떡집
무지개떡은 있나요?,종류별 떡 주문,떡집
그럼  하나 포장해 주세요,떡 포장 요청,떡집
카드 결제되나요?,카드결제,떡집
혹시 인절미 있나요?,종류별 떡 주문,떡집
이거 만든 지 얼마나 됐나요?,조리 신선도 문의,떡집
가격은 얼마나 하나요?,가격 문의,떡집
맛있는 떡 뭐가 있나요,떡 추천 요청,떡집
절편하고 꿀덕이랑 인절미까지 해서 주세요,떡 주문,떡집
이사떡 하려고요,이사떡,떡집
보통 얼마큼씩 하나요?,주문수량,떡집
36쪽하고 팥시루떡이 낫겠죠?,주문수량,떡집
개별 포장도 가능한가요?,개별포장 문의,떡집
가래떡 한 말 하려고 하는데요?,종류별 떡 주문,떡집
2일 뒤 아침에 가능한가요?,제조가능일 문의,떡집
네 가격은 얼마죠?,가격 문의,떡집
네 카드로 할게요,카드결제,떡집
떡국떡도 판매하나요?,종류별 떡 주문,떡집
어떻게 판매해요?,가격 문의,떡집
꿀떡 있나요?,종류별 떡 주문,떡집
꿀떡은 작은 걸로 하나 주세요,종류별 떡 주문,떡집
시루떡 맞추려고 왔는데요?,떡 제조 요청,떡집
얼만가요?,가격 문의,떡집
찾으러 올 때 드려도 되나요?,결제 시기,떡집
여기 술빵이랑 무지개떡 파나요,종류별 떡 주문,떡집
그럼 2개 다 포장해 주세요,떡 포장 요청,떡집
이것도 같이 포장해서 주세요,떡 포장 요청,떡집
시루떡 있어요?,종류별 떡 주문,떡집
오늘 만드신 거예요?,제조일 문의,떡집
얼마에요?,가격 문의,떡집
2팩 주세요,떡 주문,떡집
떡 주문 가능한가요?,예약주문 여부,떡집
금요일 오전까지 되나요?,예약제품 수령시간,떡집
그럼 백설기 개별 포장으로 50개 부탁드려요,떡 주문,떡집
떡볶이 용 떡 살 수 있나요?,떡국 떡떡볶이 떡,떡집
뭐가 맛있는지 몰라서 추천 좀 해주세요,떡 추천 요청,떡집
두 개 차이가 뭐예요?,맛 문의,떡집
네 쌀떡 2kg 살게요,떡 주문,떡집
떡 예약하고 싶어요,예약주문 여부,떡집
설기는 무슨 맛이 있어요?,맛 문의,떡집
몇 개까지 구매되나요?,주문수량,떡집
얼마인가요?,가격 문의,떡집
꿀떡 사러 왔습니다,종류별 떡 주문,떡집
그러면 송편은 있나요?,종류별 떡 주문,떡집
어떤 종류가 있나요?,떡 종류 문의,떡집
종류별로 10개씩 넣어주세요,떡 주문,떡집
가래떡도 추가해서 카드로 계산해주세요,카드결제,떡집
떡 가격이 어떻게 되나요,가격 문의,떡집
팥떡은 얼마인가요?,가격 문의,떡집
혹시 행사용 떡 예약되나요,예약주문 여부,떡집
며칠 전까지 예약 가능한가요,예약주문 시간,떡집
명함 좀 받을 수 있을까요,연락처 요청,떡집
사장님 떡 예약되죠?,예약주문 여부,떡집
보통 아기 돌떡으로 그렇게 많이 하는 거죠?,돌떡,떡집
다른 떡들도 아침에 나올까요?,떡 나오는 시간 문의,떡집
혹시 떡 주문 제작 가능한가요?,떡 주문 제작 문의,떡집
어머니랑 아버지 결혼기념일이라 떡케이크를 하나 해드리려고 하는데 될까요?,기념일 떡,떡집
제사 때 사용할 인절미 해주실 수 있나요?,제사떡,떡집
가래떡 있어요?,종류별 떡 주문,떡집
현미로 주세요,떡 주문,떡집
얼마예요?,가격 문의,떡집
떡 3팩에 5000원 이에요?,가격 문의,떡집
네 오늘은 인절미가 안 보이네요?,떡 재고 문의,떡집
그럼 약밥이랑 송편이랑 주시고요,떡 주문,떡집
지금 떡 주문하면 언제 받을 수 있어요?,주문 떡 찾는 시간 문의,떡집
지금 얼마 드려야 하죠?,결제 문의,떡집
카드로 결제해도 되나요?,카드결제,떡집
그런데 다른 사람이 가지러 와도 괜찮을까요?,수령인,떡집
그럼 전화번호 알려주세요,연락처 요청,떡집
여기가 인스타에서 유명한 그 떡집인가요?,유명 떡집 문의,떡집
저는 티라미슈인절미를 구매하고 싶은데 많이 단 가요?,맛 문의,떡집
티라미슈인절미 한 팩 주시고 또 다른 제품 추천해 주시겠어요?,떡 추천 요청,떡집
그럼 그것도 같이 주세요,떡 주문,떡집
무지개떡은 없나요?,떡 재고 문의,떡집
그럼 꿀떡은요?,떡 재고 문의,떡집
아 그럼 꿀떡 새로 몇 시에 나오나요?,떡 나오는 시간 문의,떡집
아 제가 10시에는 못 올 거 같은데 혹시 따로 하나만 빼놓아 주실 수 있나요?,떡 주문,떡집
떡 단체 주문도 가능한가요?,단체떡,떡집
돌잔치 때 손님들께 돌리려는데 추천 좀 해주세요,선물용 떡 추천 요청,떡집
가격이 얼마죠?,가격 문의,떡집
그럼 200개 주문할게요,떡 주문,떡집
오늘 뽑은 가래떡 있나요?,종류별 떡 주문,떡집
인절미는 한 팩에 얼마인가요?,가격 문의,떡집
3팩에 5천 원 하는 떡은 여기 진열된 제품 중에 선택하면 되나요?,가격별 떡 주문,떡집
이것들도 다 오늘 만들어진 떡인가요?,제조일 문의,떡집
가래떡이랑 여기 떡이랑 포장해 주세요,떡 포장 요청,떡집
떡국떡 얼마에요?,가격 문의,떡집
작은 팩이랑 큰 팩이랑 양이 얼마나 차이 나요?,가격 문의,떡집
떡국떡 큰 팩으로 하나 주세요.,떡 주문,떡집
송편은 가격이 어떻게 돼요?,가격 문의,떡집
송편도 열 개 주세요,떡 주문,떡집
떡은 냉장 보관인가요?,떡 보관 문의,떡집
어르신이 드시기 좋은 떡은 뭘까요,연령별 떡 추천 요청,떡집
방금 만든 건가요,조리 신선도 문의,떡집
1팩에 몇 개 들었죠,포장박스 용량 문의,떡집
인절미 2팩만 주세요,떡 주문,떡집
사장님 꿀떡은 없어요?,떡 재고 문의,떡집
다른 거 팥 안 들은 떡은 뭐가 있어요?,떡 종류 문의,떡집
인절미 주세요,떡 주문,떡집
다해서 얼마에요?,가격 문의,떡집
여기 송편은 오늘 만든 거죠?,제조일 문의,떡집
송편은 안에 뭐가 들어있나요?,재료 문의,떡집
둘 중 골라서 살 수 있을까요?,선택 구매 문의,떡집
깨송편만 2000원어치 포장해주세요,떡 주문,떡집
꿀떡 한 팩에 얼마인가요?,가격 문의,떡집
가래떡은 어떻게 파나요?,가격 문의,떡집
맞춤 예약을 하려면 언제 해야 하나요?,예약주문 시간,떡집
아기들 생일마다 해주는 떡은 어떻게 살 수 있나요?,생일떡,떡집
가게 오픈 시간이 몇 시인가요?,오픈시간 문의,떡집
인절미 어느 쪽에 있나요,종류별 떡 주문,떡집
