sentence,intent,category
한 개 먹을건데요 김밥도 세 줄씩이나 돼서,식사주문,홀서빙음식점
네 떡볶이 이 인분 순대 일 인분 오뎅 이 인분 고기 만두 일 인분만 주이소,식사주문,홀서빙음식점
여기는 몇 시에 문 열어요?,오픈시간문의,홀서빙음식점
마치는 시간은 언제에요?,클로징시간문의,홀서빙음식점
고기 원산지는 어디에요?,원산지문의,홀서빙음식점
만두를 직접 바로 빚으시네요?,식재료공급문의,홀서빙음식점
순대 일 인분 더 주세요,식사주문,홀서빙음식점
죄송한데 영수증 하나만 써주시면 안되나요?,영수증요청,홀서빙음식점
일 인분 양이 많아 보이는데 원래 그게 일 인분 양이에요?,양에대한질문,홀서빙음식점
돈 드렸습니다,계산서요청,홀서빙음식점
여기 즉석에서 먹을 건 뭐뭐 있어요?,메뉴문의,홀서빙음식점
고추 튀김 맛있어요?,맛에대한질문,홀서빙음식점
오징어 튀김은요?,맛에대한질문,홀서빙음식점
얼마씩 해요?,가격문의,홀서빙음식점
수제 어묵은 얼마에요?,가격문의,홀서빙음식점
어떻게 골라요?,먹는방법문의,홀서빙음식점
이렇게 두 개 주세요,식사주문,홀서빙음식점
이거 좀 잘라 주실 수 있어요?,커팅요구,홀서빙음식점
영수증 하나 주세요,영수증요청,홀서빙음식점
여기 김밥이 매워요?,맛에대한질문,홀서빙음식점
어묵이 매워요?,맛에대한질문,홀서빙음식점
다 컷팅 된거죠?,커팅요구,홀서빙음식점
혼자 왔는데 여기 앉을까요?,1인식사자리요청,홀서빙음식점
뭐가 맛있어요?,메뉴추천요청,홀서빙음식점
그러면 만두국 하나 주세요,식사주문,홀서빙음식점
만두국물 시원하죠?,맛에대한질문,홀서빙음식점
만두 직접 만드시나봐요?,식재료공급문의,홀서빙음식점
한참 걸려요?,주문메뉴대기시간문의,홀서빙음식점
여기 와이파이도 돼요?,와이파이문의,홀서빙음식점
만두국 인가요?,주문메뉴확인,홀서빙음식점
앞접시 하나만 주시겠어요?,앞접시요청,홀서빙음식점
후추 넣으면 맛있어요?,맛에대한질문,홀서빙음식점
여기서 만두 만드신지 오래 되었죠?,영업기간문의,홀서빙음식점
육수가 사골이에요?,식재료문의,홀서빙음식점
김밥 먹으려고 하는데 뭐뭐 선택하면 돼요?,메뉴추천요청,홀서빙음식점
뭐가 제일 잘나가요?,베스트메뉴문의,홀서빙음식점
그러면 참치김치말이 주세요,식사주문,홀서빙음식점
한 개 천 원씩이에요?,가격문의,홀서빙음식점
그럼 잘 나가는 거 한 개씩 다섯 줄 주세요,식사주문,홀서빙음식점
국물은 뭐 있어요?,국물요청,홀서빙음식점
어묵 국물은 셀프예요?,셀프서비스문의,홀서빙음식점
계산 먼저 할까요?,선결제문의,홀서빙음식점
어묵 천 원어치 같이 주세요,식사추가주문,홀서빙음식점
영수증 하나만 주세요,영수증요청,홀서빙음식점
물은 어디있어요?,물요청,홀서빙음식점
여기 김밥 포장 가능해요?,포장주문문의,홀서빙음식점
그럼 김밥 한 줄 포장해 주세요,포장주문,홀서빙음식점
우동은 하는 데 오래 걸려요?,주문메뉴대기시간문의,홀서빙음식점
지금 먹을려는 건 아니구요 오면 삼사분 정도만 기다리면 되는거에요?,주문메뉴대기시간문의,홀서빙음식점
여기 배달은 안되죠?,배달문의,홀서빙음식점
그럼 전화 주문은 되나요?,전화주문문의,홀서빙음식점
퀵으로 배달이 가능해요?,배달문의,홀서빙음식점
가게에서 퀵을 불러서 보내주시진 않구요?,배달문의,홀서빙음식점
비빔우동 같은 것도 다 포장이 가능한가요?,포장주문문의,홀서빙음식점
비빔우동 포장해도 많이 퍼지진 않아요?,포장주문문의,홀서빙음식점
짧은 시간 안에는 먹어야 되는 거죠?,유통기한문의,홀서빙음식점
떡볶이가 오늘 맛있게 보이네요,식사주문,홀서빙음식점
떡볶이 맛이 매워요?,맛에대한질문,홀서빙음식점
애기들도 먹어도 괜찮은 맛이에요?,맛에대한질문,홀서빙음식점
그러면은 이게 지금 쌀떡볶이에요 밀가루에요?,식재료문의,홀서빙음식점
밀떡이면 놔두면 딱딱해지지 않나요?,식재료문의,홀서빙음식점
조금 놔 두고 먹어도 먹을 수 있는 그 정도에요?,식재료문의,홀서빙음식점
그러면 떡볶이 일 인분 주세요,식사주문,홀서빙음식점
순대는 얼마에요?,가격문의,홀서빙음식점
그럼 순대도 하나 주세요,식사주문,홀서빙음식점
김밥도 하시죠?,특정메뉴문의,홀서빙음식점
김밥은 혹시 예약이 가능한가요?,예약메뉴문의,홀서빙음식점
그러면 아침 몇 시에 문여세요?,오픈시간문의,홀서빙음식점
몇 시요?,오픈시간문의,홀서빙음식점
그러면 한 여섯시나 여섯시 반쯤 되가지고 주문을 넣으면 그때 가능한가요?,예약메뉴문의,홀서빙음식점
그 양은 얼마정도 있어야 돼요?,예약메뉴문의,홀서빙음식점
이십 인분이면 일 인분씩 한 도시락에 담아 주시는거죠?,포장용기문의,홀서빙음식점
한 줄에 일 인분이에요?,양에대한질문,홀서빙음식점
그러면 두 줄씩 해서 이십 인분이면 사십 줄 정도 주문해야 되네요?,양에대한질문,홀서빙음식점
김밥 한 줄에 얼마인데요?,가격문의,홀서빙음식점
그러면 대량 주문 넣으면 가능하겠다 그죠?,예약메뉴문의,홀서빙음식점
그럼 배달은 되나요?,배달문의,홀서빙음식점
우리가 가지러 와야돼요?,배달문의,홀서빙음식점
여기서 먹고가도 돼요?,빈자리문의,홀서빙음식점
어떤 거 있어요?,메뉴문의,홀서빙음식점
그럼 알통떡볶이 저거 하나만 주세요,식사주문,홀서빙음식점
미안한데 혹시 카드 내도 돼요?,결제방식선택,홀서빙음식점
여기 배달도 많이 시켜먹어요?,배달문의,홀서빙음식점
여기도 배달 앱에서 많이 시키겠네요?,배달앱문의,홀서빙음식점
포장을 많이 해가는 편이에요?,포장주문문의,홀서빙음식점
여기도 쿠폰제 같은 것도 해요?,쿠폰적립문의,홀서빙음식점
여기가 생긴지 얼마나 됐어요?,영업기간문의,홀서빙음식점
금방 나오나요?,주문메뉴대기시간문의,홀서빙음식점
포크를 떨어트렸어요,식기교환요청,홀서빙음식점
물은 가져다 먹는거죠?,셀프서비스문의,홀서빙음식점
컵은 종이컵 쓰면 되나요?,컵사용문의,홀서빙음식점
여기는 얼마 이상 배달해줘요?,배달가능범위문의,홀서빙음식점
배달료 얼마에요?,배달비문의,홀서빙음식점
떡볶이 포장 돼요?,포장주문문의,홀서빙음식점
배달 앱 보다 와서 시키거나 전화로 시키는 게 나아요?,배달앱문의,홀서빙음식점
전화로 하는 것 보다요?,배달앱문의,홀서빙음식점
다른데는 배달 앱 시키면 수수료가 많이 나가서 많이 남는 게 없다고 하더라구요,배달앱문의,홀서빙음식점
치즈 떡볶이 조금 안 매운 거 있죠?,맛에대한질문,홀서빙음식점
그거랑 오징어 튀김 주세요,식사주문,홀서빙음식점
오징어로 하는 튀김은 없죠?,특정메뉴문의,홀서빙음식점
오징어 튀김 네 개 하면 오천 원이에요?,가격문의,홀서빙음식점
그럼 오천 원치 주세요,식사주문,홀서빙음식점
오징어 네 개는 적을 거 같네요 여섯 개 주세요,주문변경,홀서빙음식점
그때 쉬는 날이 없다고 하셨었나요?,휴일문의,홀서빙음식점
영수증 좀 주세요,영수증요청,홀서빙음식점
보통 주문하면 나오는 데 몇 분정도 걸려요?,주문메뉴대기시간문의,홀서빙음식점
자리는 어디 앉으면 돼요?,빈자리문의,홀서빙음식점
여기 앉아도 돼요?,원하는자리요구,홀서빙음식점
여기 화장실 어디 있어요?,화장실문의,홀서빙음식점
여기요 여기 피자 세트가 있나요? 아니면 작은 거 하나 시키고?,세트메뉴종류문의,홀서빙음식점
이인용으로요?,세트메뉴문의,홀서빙음식점
그러면 파스타 따로 시키고 이거 시키면 되나요?,양에대한질문,홀서빙음식점
고르곤졸라 작은 사이즈 하나랑요 빠네 크림 파스타 이거 하나 이게 디너로 나가요?,디너메뉴문의,홀서빙음식점
이건 빵 안에 구워진 빵인가요?,메뉴판에있는음식에대한질문,홀서빙음식점
이것도 많이 시켜 먹나요?,메뉴판에있는음식에대한질문,홀서빙음식점
이렇게 두 개만 시켜도 배부를까요?,양에대한질문,홀서빙음식점
물은 직접 가져 먹어야 하나요?,셀프서비스문의,홀서빙음식점
혹시 여기 주차증은 안 주나요?,주차권주차도장요구,홀서빙음식점
영업 언제 오픈해요?,오픈시간문의,홀서빙음식점
저녁에는 몇 시까지 해요?,클로징시간문의,홀서빙음식점
테이크아웃하면 이십 프로 디시 맞아요?,포장할인문의,홀서빙음식점
여기 배달 앱 같은데는 안 올라와 있어요?,배달앱문의,홀서빙음식점
할인 되는 카드가 있어요?,할인카드문의,홀서빙음식점
혼자인데 어디 앉죠?,빈자리문의,홀서빙음식점
돈가스 수제인가요?,식재료문의,홀서빙음식점
명돈 기본으로 먹어볼게요,식사주문,홀서빙음식점
와이파이 되나요?,와이파이문의,홀서빙음식점
크림수프 따로 나오네?,메뉴문의,홀서빙음식점
스파게티는 뭐가 맛있어요?,메뉴추천요청,홀서빙음식점
먹던 건데 포장 좀 가능한가요?,남은음식포장요구,홀서빙음식점
지금 식사돼요?,영업시간문의,홀서빙음식점
아무 데나 앉을 까요?,빈자리문의,홀서빙음식점
정식은 돈가스 생선 함박 조금씩 나오는 건가요?,메뉴판에있는음식에대한질문,홀서빙음식점
어느 게 잘 나가요 저기서?,베스트메뉴문의,홀서빙음식점
정식 하나 주세요,식사주문,홀서빙음식점
계산해주세요,계산서요청,홀서빙음식점
여기 저녁에는 몇 시까지 해요?,영업시간문의,홀서빙음식점
일요일도 하죠?,휴일문의,홀서빙음식점
여기 앉으면 돼요?,빈자리문의,홀서빙음식점
식사류는 어디에 있어요?,메뉴판요청,홀서빙음식점
돈가스 맛있어요?,메뉴추천요청,홀서빙음식점
그러면 돈가스 하나만 주세요,식사주문,홀서빙음식점
여기 물은 셀프인가요?,셀프서비스문의,홀서빙음식점
물은 어디 있나요?,셀프서비스문의,홀서빙음식점
여기 샐러드 소스 더 가져다주세요,양념소스요구,홀서빙음식점
계산해주세요,계산서요청,홀서빙음식점
화장실 어디 있어요?,화장실문의,홀서빙음식점
창가 쪽 자리 있어요?,원하는자리요구,홀서빙음식점
혹시 사진이 있어요?,메뉴문의,홀서빙음식점
토마토 스테이크는 부위가 어디예요?,식재료문의,홀서빙음식점
아 그래요 가격은 얼마에요?,가격문의,홀서빙음식점
이거 십사만 원이에요?,가격문의,홀서빙음식점
그러면 예는 소고기가 미국산이다 그죠?,원산지문의,홀서빙음식점
브이아이피 고객도 십 프로 할인되는 거 맞아요?,할인카드문의,홀서빙음식점
이거 말고 저렴한 거도 있죠?,할인메뉴문의,홀서빙음식점
카카드 김치 그릴러 이거 주문하면요 단품으로 이거만 나와요 아니면 이렇게 세트메뉴로 나와요,메뉴문의,홀서빙음식점
그러면 후식은 없다 그죠?,후식문의,홀서빙음식점
카카드 김치 그릴러 두 개 주세요,식사주문,홀서빙음식점
양송이하고 다음에 말씀하신게 뭐에요?,메뉴문의,홀서빙음식점
양송이로 주세요,식사주문,홀서빙음식점
없고요 티 멤버십 할인받을려면 뭐 보여주면 되나요,할인카드문의,홀서빙음식점
그러면 삼성카드는 이십프로 할인되는 거 있던데 할인되는 거는 어떤 카드에요,할인카드문의,홀서빙음식점
현대 엠 포인트 카드 할인돼요?,할인카드문의,홀서빙음식점
그러면 현대카드도 할인돼요?,할인카드문의,홀서빙음식점
포인트 차감이랑 할인이랑 중복으로 안돼요?,중복할인문의,홀서빙음식점
삼성카드 말고 이십 프로 할인 되는 거 보여줄 수 있어요?,할인카드문의,홀서빙음식점
이거 되죠?,할인카드문의,홀서빙음식점
국민카드는요?,할인카드문의,홀서빙음식점
그러면 티 멤버십 브이아이피 할인해주시고 현대카드 이걸로 결제해주세요,결제방식선택,홀서빙음식점
저희 포장 담을 봉지 같은 거 있나요?,남은음식포장요구,홀서빙음식점
혼자 먹으려고 하는데요,1인식사자리요청,홀서빙음식점
네 어린이 추천 메뉴는 양이 적은 거죠?,양에대한질문,홀서빙음식점
이거 수제 포크커틀렛은 어떤 거예요,메뉴판에있는음식에대한질문,홀서빙음식점
이거 새우 베이컨 필라프는요,메뉴판에있는음식에대한질문,홀서빙음식점
네 그럼 돈가스 하나 주세요,식사주문,홀서빙음식점
수프는 없어요?,수프제공문의,홀서빙음식점
음료수는 셀프예요,셀프서비스문의,홀서빙음식점
혹시 와이파이 비번 있어요,와이파이문의,홀서빙음식점
나이프 하나 새로 주시겠어요,수저요청,홀서빙음식점
화장실 어디 있어요,화장실문의,홀서빙음식점
